food,Caloric Value,Carbohydrates,Protein,Fat,Sugars,Fiber
Chocolate swiss roll,306.0789489746094,26.972558975219727,6.009129047393799,19.755830764770508,18.82744026184082,0.29129287600517273
Lemon curd filling,225.62400817871094,26.405000686645508,3.432499885559082,12.577499389648438,26.130001068115234,0.0
Jam filling,184.61538696289062,46.153846740722656,0.0,0.0,41.53845977783203,0.0
Chocolate pastry,243.36962890625,32.23630905151367,7.053058624267578,10.122756958007812,22.3380126953125,0.3169408142566681
Assorted pastry,230.73793029785156,31.9851016998291,6.775999546051025,8.909843444824219,19.699064254760742,0.42946502566337585
Orange gateau,178.0481414794922,27.01242446899414,4.779430866241455,6.021613121032715,18.33004379272461,0.6787784099578857
Black forest gateau,217.81735229492188,30.56795883178711,5.938715934753418,8.580164909362793,21.97380828857422,0.28073742985725403
Lemon cake,373.8514099121094,43.10041046142578,5.285655498504639,20.627254486083984,25.840164184570312,0.6221311688423157
Dundee cake,396.615966796875,41.40033721923828,7.781131267547607,22.698017120361328,21.300209045410156,1.8123098611831665
Victorian sandwich cake,373.08837890625,44.73898696899414,5.180116653442383,19.834306716918945,28.18323516845703,0.5918128490447998
Chocolate eggless cake,312.00604248046875,43.44585037231445,6.663639068603516,13.189111709594727,34.198543548583984,0.3213973641395569
Orange eggless cake,355.6209411621094,52.64521026611328,7.1566386222839355,13.820504188537598,37.86857223510742,0.5566386580467224
Chocolate glace icing,436.29241943359375,62.43446350097656,3.217336893081665,20.796449661254883,59.88093948364258,0.0
Butter icing,500.7160339355469,71.63703918457031,0.1859259307384491,25.371110916137695,71.63703918457031,0.0
Chocolate butter icing,469.5876159667969,61.717525482177734,3.2068042755126953,24.765565872192383,59.82061767578125,0.0
Almond biscuit (Badam ke biscuit),407.73895263671875,52.14155960083008,6.245248794555664,19.704784393310547,22.194562911987305,1.5011036396026611
Orange biscuit,354.7797546386719,62.111751556396484,3.6271817684173584,11.012979507446289,42.63025665283203,0.751995861530304
Gingerman biscuit,357.4268798828125,55.24462890625,6.256139755249023,12.729915618896484,21.642122268676758,1.9965643882751465
Coffee drops,443.0706787109375,43.056129455566406,7.569732666015625,27.16364288330078,18.26793670654297,1.875827431678772
Christmas biscuit,406.070068359375,60.97199630737305,5.666867733001709,15.882678985595703,26.013277053833008,2.1726009845733643
Christmas wreath biscuit,386.04632568359375,58.066932678222656,5.430278778076172,15.008878707885742,24.89299964904785,2.2805919647216797
Christmas bell biscuit,404.84844970703125,60.78856658935547,5.661853313446045,15.838507652282715,25.94163703918457,2.325812339782715
Christmas star biscuit,392.0292053222656,74.54273223876953,3.5396366119384766,10.036406517028809,53.05175018310547,1.4749664068222046
Christmas tree biscuit,385.6335144042969,58.41240692138672,5.4297099113464355,14.99578857421875,24.770063400268555,2.6522481441497803
Chocolate cream shells,427.1673278808594,59.26133728027344,5.10318660736084,19.337682723999023,34.71778106689453,0.9004893898963928
Jelly biscuit,404.61334228515625,55.243629455566406,4.229109764099121,19.33068084716797,29.75567054748535,2.018848180770874
Cherry and walnut cookies,422.6035461425781,59.35258483886719,5.625301361083984,18.750593185424805,30.365100860595703,1.2963489294052124
Cheese straws,382.0014343261719,30.60818862915039,9.832524299621582,24.284299850463867,1.786213994026184,1.2876392602920532
Butterfly biscuit,341.447021484375,25.331756591796875,9.976067543029785,22.11424446105957,2.4363038539886475,1.0226384401321411
Flan pastry,445.79742431640625,47.8392333984375,6.723062038421631,25.042678833007812,6.223923683166504,1.5846890211105347
Fruit flan,261.352294921875,34.71337890625,3.2990219593048096,12.483170509338379,9.517033576965332,0.711875319480896
Orange cream flan,280.2833557128906,36.16187286376953,4.7347025871276855,13.58536434173584,25.269577026367188,0.6344797611236572
Fruit puree tart,286.5020751953125,30.41661262512207,3.3468210697174072,16.827314376831055,9.78868579864502,1.3057650327682495
Apple banana pie,243.98855590820312,32.115875244140625,3.1279330253601074,11.39358901977539,12.964731216430664,1.888298749923706
Lemon chiffon pie,259.3120422363281,27.6345157623291,4.878358364105225,14.515484809875488,11.386194229125977,0.6574627161026001
Orange chiffon pie,207.5692138671875,23.136829376220703,3.887580633163452,11.158088684082031,10.455869674682617,0.695776641368866
Cream buns,215.74057006835938,14.162176132202148,4.451181888580322,15.809080123901367,5.951144695281982,0.3106941878795624
Savoury puffs,190.7850799560547,10.800604820251465,9.510930061340332,15.242782592773438,4.508681297302246,0.3321409225463867
Choux swans,216.3354949951172,14.923518180847168,4.353611946105957,15.603715896606445,6.1290130615234375,0.34989628195762634
Potato aigrettes,530.0274658203125,8.005807876586914,2.3512027263641357,54.2388916015625,0.7327327728271484,0.44827377796173096
Cream horns,408.22747802734375,23.117046356201172,3.4228012561798096,33.550270080566406,7.122258186340332,0.5993485450744629
Savoury cheese horns,295.1474609375,21.3775634765625,5.6605634689331055,20.705049514770508,2.7442615032196045,0.7295151948928833
Paneer patties,338.5819091796875,22.794984817504883,7.597538471221924,23.955602645874023,4.042418479919434,1.1756821870803833
Vegetable patties ,261.9207458496094,20.978593826293945,4.006119728088379,17.739768981933594,1.4930598735809326,2.6246907711029053
Pearl millet infant food (Bajra shishu aahaar),362.4435119628906,62.09600067138672,11.982500076293945,6.624000072479248,26.064498901367188,7.838500022888184
Sajina,345.2593994140625,66.86900329589844,10.810999870300293,3.0329999923706055,25.89099884033203,7.61899995803833
Cereal mix ,120.80972290039062,21.83839988708496,3.318000078201294,2.0155999660491943,10.68239974975586,2.032599925994873
Pulse mix,83.29150390625,15.99524974822998,3.1565001010894775,0.543749988079071,6.585000038146973,2.249000072479248
Shishu ahar,93.36520385742188,17.415000915527344,2.611999988555908,1.4347500801086426,6.613500118255615,1.0204999446868896
Cereal pulse mix with amylase rice flour,151.57098388671875,27.804704666137695,4.26745080947876,2.7423529624938965,8.839215278625488,3.4650981426239014
Banana groundnut paste/puree,213.18800354003906,36.154998779296875,4.2729997634887695,5.451000213623047,31.674999237060547,1.7009999752044678
Rice dal porridge (Chawal dal ki khichdi/khichri),383.33209228515625,65.03800201416016,10.79699993133545,8.329000473022461,26.542999267578125,4.508999824523926
Lentils and semolina porridge (Dal suji porridge/daliya),117.28924560546875,23.19099998474121,3.261500120162964,1.061500072479248,13.838500022888184,1.440500020980835
Spinach khichri (Palak khichri/khichdi),102.17948150634766,17.350250244140625,3.428618907928467,1.9086521863937378,0.2064891904592514,1.5602329969406128
Vegetable mix,174.20919799804688,36.018001556396484,4.699999809265137,0.940000057220459,27.36199951171875,1.934999942779541
Lentils and wheat porridge (Dal wheat porridge/daliya ),52.5369758605957,8.364757537841797,2.7113068103790283,0.9421439170837402,0.9174743294715881,1.2845815420150757
Maize porridge,89.57054138183594,15.641617774963379,2.139853000640869,1.886617660522461,7.686617374420166,1.6801470518112183
Spinach peanut burfi (Palak aur mungfali ki burfi),105.37250518798828,13.590624809265137,3.355208396911621,4.394791603088379,11.497916221618652,2.0729167461395264
Split bengal gram burfi/fudge (Channa dal burfi),287.3585205078125,54.632041931152344,4.6471428871154785,7.092857360839844,43.37938690185547,2.0612244606018066
Chickpea flour cookies (Sweet besan rounds/cookies),207.0072479248047,39.64200210571289,4.292500019073486,3.4235000610351562,30.664499282836914,2.559999942779541
Pearl millet mathri (Bajra mathri),785.0778198242188,7.42214822769165,1.8224812746047974,83.12189483642578,0.15936718881130219,1.3603663444519043
Sesame biscuit (Til ke biscuit),424.03369140625,53.64928436279297,8.268195152282715,19.33925437927246,29.726646423339844,6.826934337615967
Fermented bengal gram vada (Khameerikrit/Ufna hua channa dal ka vada),657.5725708007812,8.681553840637207,4.050763130187988,67.18557739257812,0.3520110845565796,2.651595115661621
Poshtik namak paras,613.3907470703125,19.52298355102539,6.490126132965088,56.576839447021484,0.8714147210121155,4.554360389709473
Soya chikki,423.6982116699219,62.88771057128906,7.184717655181885,15.513954162597656,45.468441009521484,3.549501657485962
Besan bathua chilla/cheela,373.8164367675781,40.647300720214844,11.475519180297852,18.572614669799805,1.4473029375076294,7.789211750030518
Wheat flour and nuts ladoos (Atta nuts ladoos),391.90167236328125,44.31482696533203,9.461724281311035,19.192413330078125,15.938620567321777,7.304137706756592
Gram flour and semolina dhokla (Besan suji dhokla),198.91017150878906,25.917722702026367,8.516304016113281,7.095455646514893,2.5806691646575928,4.586390972137451
Atta dal burfi ,298.79730224609375,40.642581939697266,6.662580490112305,12.472258567810059,21.078710556030273,4.077419281005859
Soya roti,283.9637145996094,40.02847671508789,9.183112144470215,9.228145599365234,1.5841059684753418,8.708609580993652
Poshtik khichdi/khichri,93.3676528930664,15.637770652770996,3.0432839393615723,1.8830758333206177,0.26003238558769226,1.9951341152191162
Namkeen daliya,295.1106262207031,49.31864929199219,8.28543472290039,7.992717266082764,0.8184724450111389,8.565542221069336
Sprouts upma ,316.2456970214844,44.955387115478516,9.50190544128418,10.43805980682373,1.671101450920105,7.164230823516846
Semolina idli (Suji/Rava idli),206.3904266357422,33.67109680175781,9.344619750976562,3.473734140396118,3.4164557456970215,5.845991611480713
Poshtik chilla/cheela,159.5341339111328,27.46605110168457,4.847729682922363,3.0402166843414307,1.221203088760376,4.908596515655518
Stuffed bittergourd (dry) (Bharwa karela),217.6478729248047,2.489490032196045,1.2869261503219604,22.384201049804688,0.0661231055855751,3.0001885890960693
Cauliflower potato canjee,16.789209365844727,2.633897066116333,0.570074737071991,0.3924891948699951,0.1300039291381836,0.6853322982788086
Creamed spinach,96.91499328613281,4.442425727844238,5.184081554412842,6.390686988830566,1.590238332748413,1.3275500535964966
Mango milkshake with ice cream (Aam milkshake ice cream ke saath),68.35029602050781,9.180588722229004,1.9305882453918457,2.7982354164123535,9.10588264465332,0.22999998927116394
Pineapple milkshake with ice cream (Ananas milkshake ice cream ke saath),68.49088287353516,9.326470375061035,1.9282352924346924,2.7523529529571533,9.198823928833008,0.4158823490142822
Orange milkshake with ice cream (Narangi milkshake ice cream ke saath),67.81605529785156,9.149999618530273,1.9494117498397827,2.748823642730713,8.998823165893555,0.16058821976184845
Woodapple juice (Bel ka sharbat),34.176883697509766,6.509658336639404,0.62922203540802,0.6988614797592163,5.7526092529296875,1.0298007726669312
Sattu drink,23.377426147460938,5.155844211578369,0.5648049712181091,0.13917005062103271,3.958352565765381,0.3970670700073242
Apple and honey sorbet (Seb aur shehad ka sharbat),121.29707336425781,30.74224090576172,0.15337182581424713,0.288591206073761,29.179607391357422,1.1305080652236938
Thandai,101.1769027709961,9.132845878601074,3.5914835929870605,5.887108325958252,8.207235336303711,0.7960942387580872
Cucumber sharbat (Kheere ka sharbat),27.2839412689209,6.635036468505859,0.25912410020828247,0.058394160121679306,5.463503360748291,0.7810218930244446
Apple oats chia seed smoothie,85.6448974609375,13.070342063903809,3.491137742996216,2.4763245582580566,5.7610182762146,1.4442323446273804
Nannari sharbat,88.78984069824219,23.623947143554688,0.010403587482869625,0.009417040273547173,23.58466339111328,0.0
Semolina milk drink (Thari kanji),44.1622200012207,6.925323486328125,0.9835715889930725,1.363272786140442,3.882113456726074,0.7230014801025391
Saffron milk (Kesariya doodh),102.18103790283203,12.643503189086914,3.1688296794891357,4.56899356842041,12.503067016601562,0.14416153728961945
Black rice kheer (Chak-hao kheer),147.936767578125,22.93030548095703,4.366131782531738,4.905136585235596,12.568803787231445,0.7645264863967896
Coconut kheer (Nariyal ki kheer),162.61248779296875,14.42290210723877,3.397630214691162,10.546659469604492,13.729865074157715,1.5344955921173096
Apple sago payasam (Seb aur sabudana ki kheer),136.503173828125,14.403240203857422,3.130678176879883,7.660542011260986,10.63227367401123,0.381131649017334
Kesari bath,244.56851196289062,31.382802963256836,2.3950934410095215,12.585087776184082,20.16176414489746,1.6523536443710327
Putharekulu,318.3032531738281,59.607479095458984,3.6570093631744385,7.554205894470215,23.864486694335938,1.7476634979248047
Mango malpua,334.6436462402344,12.841540336608887,1.6494756937026978,30.671104431152344,4.958759784698486,2.0830981731414795
Mango vanilla custard,147.63104248046875,18.407085418701172,3.4303321838378906,7.043948173522949,14.620885848999023,0.993726909160614
Kiwi granola pudding,280.9878234863281,32.33153533935547,5.600944519042969,15.359513282775879,15.075992584228516,3.709637403488159
Oats burfi,425.18707275390625,62.46829605102539,8.886306762695312,17.26929473876953,32.92688751220703,4.9580912590026855
Lotus seed halwa (Kamal gattay ka halwa),370.5499572753906,39.562068939208984,7.790459632873535,20.688159942626953,9.7972412109375,0.4225287437438965
Amaranth ladoo (Rajgira ladoo),454.1483154296875,51.327117919921875,10.11602783203125,22.7022647857666,19.920785903930664,5.109809398651123
Chhena poda,344.5653076171875,33.63724899291992,13.684338569641113,17.940107345581055,30.654029846191406,1.3966330289840698
Sweet couscous dessert,196.199951171875,29.692623138427734,3.8134419918060303,7.691786289215088,15.891463279724121,2.17587947845459
Sweetened yogurt (Shrikhand),107.1770248413086,16.016088485717773,5.2735915184021,2.893601417541504,15.814554214477539,0.07932624965906143
Thickened sweetened milk (Rabri),102.7945556640625,10.545642852783203,3.5154900550842285,5.349130153656006,10.092884063720703,0.19454897940158844
Gram flour halwa (Besan halwa),276.78826904296875,25.77559471130371,5.87522554397583,17.297237396240234,15.834343910217285,1.8171298503875732
Prawn sandwich,169.64527893066406,11.891688346862793,10.360613822937012,9.27368450164795,1.2107017040252686,1.5500438213348389
Watercress sandwich,229.41746520996094,28.032331466674805,5.168360233306885,11.471363067626953,1.8124710321426392,2.2593533992767334
Fish sandwich ,150.197021484375,10.088993072509766,4.7249064445495605,10.368215560913086,1.0428632497787476,1.228398084640503
Kidney bean sandwich with cottage cheese,176.6407928466797,18.859739303588867,9.845356941223145,6.842348098754883,3.6881213188171387,3.65869140625
Finger millet biscuit (Ragi biscuit),458.5638427734375,52.69028854370117,4.028277397155762,25.79488754272461,16.903390884399414,5.967607021331787
Buttermilk biscuit,322.54400634765625,34.92733383178711,5.761795520782471,17.50107765197754,3.4445247650146484,1.1813459396362305
Lemon cookies,394.4773254394531,42.18605041503906,5.62749719619751,23.01546287536621,23.471981048583984,0.7844515442848206
Sweet potato biscuit (Shakarkand ke biscuit),296.397705078125,38.13307571411133,5.135400295257568,13.30837631225586,2.529298782348633,2.2693982124328613
Raspberry shortbread cookies,441.1209716796875,61.24797058105469,2.9960989952087402,21.251039505004883,40.861839294433594,0.7464867830276489
Pumpkin cookies ,218.39529418945312,44.69233703613281,2.5142292976379395,3.930473566055298,31.624347686767578,1.059875726699829
Greenpea cookies,159.4171600341797,23.073965072631836,6.528696537017822,4.243386268615723,14.447065353393555,5.316641330718994
Sunflower cookies,520.6232299804688,40.06427764892578,9.48983097076416,36.2818489074707,24.27962875366211,3.950791120529175
Cardamom cookies (Elaichi cookies),400.4893493652344,53.99033737182617,5.09862756729126,19.119487762451172,38.99480438232422,2.786825180053711
Hazelnut cookies,493.3157653808594,39.43731689453125,6.248396396636963,34.97259521484375,22.007579803466797,2.4542274475097656
Milk cookies,459.4341735839844,48.428184509277344,10.493767738342285,24.96055030822754,22.060625076293945,0.9948435425758362
Cranberry cookies,272.482421875,36.39063262939453,3.9216148853302,12.661157608032227,19.963930130004883,1.126891016960144
Olive biscuit,438.2898864746094,55.007240295410156,3.2033824920654297,23.7471981048584,32.26765441894531,0.816913366317749
Tutti fruitti biscuit,420.78216552734375,53.122352600097656,5.2059245109558105,17.898103713989258,15.752897262573242,5.434406280517578
Peach blueberry preserves,177.3811492919922,45.763973236083984,0.5251616835594177,0.20122897624969482,45.330078125,1.14139723777771
Pear preserves (Naashpati ka murabba),101.2390365600586,25.66578483581543,0.2510855495929718,0.1864270269870758,25.188047409057617,3.0575222969055176
Starfruit preserves ,128.9264678955078,33.62123107910156,0.24184615910053253,0.11723077297210693,33.46615219116211,0.7781538367271423
Gooseberry pickle (Amla ka achaar),278.5849609375,7.612276554107666,1.5463242530822754,27.60933494567871,0.35784897208213806,3.698528528213501
Lotus stem pickle (Kamal kakdi ka achar),102.69074249267578,20.070594787597656,1.442939281463623,1.5996668338775635,2.5317747592926025,8.581247329711914
Date pickle (Khajoor ka achaar),182.2870635986328,34.66094970703125,1.6772139072418213,4.205400466918945,30.473812103271484,5.2036542892456055
Garlic pickle (Lahasun ka achar),413.6179504394531,9.753618240356445,3.722050189971924,39.88408279418945,2.323113203048706,5.1255292892456055
Fermented bamboo shoot pickle (Mesu pickle),59.83161544799805,1.7324771881103516,1.5793578624725342,5.591376304626465,0.2855045795440674,2.2384402751922607
Sweet peach pickle (Aadoo ka achaar),144.63511657714844,37.009674072265625,0.4617391526699066,0.20428571105003357,36.46366500854492,1.315481424331665
Pickled mustard greens ,13.12126350402832,1.0509024858474731,1.5091004371643066,0.22253121435642242,0.02102724276483059,1.695076584815979
Small onion pickle ,16.864784240722656,2.763744354248047,1.6471024751663208,0.6393759250640869,2.988409996032715,1.0858840942382812
Green tomato pickle (Haray tamatar ka achaar),193.2611083984375,2.866100549697876,1.2349056005477905,19.672609329223633,0.7654402852058411,1.737044095993042
Pickled cabbage ,13.693668365478516,2.5610013008117676,0.3908402919769287,0.1364942342042923,2.0804150104522705,0.6094923615455627
Coconut pickle (Nariyal ka aachar),517.2561645507812,11.533623695373535,3.022852897644043,51.71007537841797,8.979310989379883,6.3491902351379395
Potato pickle (Aloo ka achaar),369.1396789550781,7.865382671356201,2.073549270629883,36.45631790161133,0.8196935653686523,2.2119264602661133
Mango murabba candy,293.3459777832031,77.317138671875,0.2681578993797302,0.05298245698213577,74.73062896728516,0.9523683786392212
Afghani chicken,151.51295471191406,1.9462581872940063,15.663017272949219,9.069842338562012,0.8278524279594421,0.3076152801513672
Fish orly,563.699951171875,4.266434192657471,5.872488498687744,58.18387222290039,0.23744331300258636,0.32677438855171204
Hariyali Fish Tikka,150.23699951171875,2.205204486846924,14.00955867767334,9.405717849731445,0.8348767757415771,0.9890422821044922
Chicken manchurian,142.33798217773438,6.062744617462158,9.533809661865234,11.958362579345703,0.8952563405036926,0.4115220010280609
Handi chicken,166.0196533203125,1.494889497756958,12.322555541992188,12.46326732635498,0.7543935179710388,0.6710296273231506
Lemon chicken,169.78912353515625,0.5507365465164185,20.198272705078125,9.655328750610352,0.16213208436965942,0.15967752039432526
Lemon butter fish,160.2456817626953,0.753724992275238,16.383150100708008,10.258563041687012,0.22830000519752502,0.3618749976158142
Baked eggs in tomato sauce,80.04957580566406,3.7764370441436768,4.919628143310547,5.224381923675537,2.0262110233306885,0.008331658318638802
Egg in a pepper,128.78076171875,0.17254295945167542,12.642990112304688,8.67584228515625,0.04848797619342804,0.1698625385761261
Spinach mushroom scrambled egg (Palak mushroom bhurji),158.8451690673828,0.5877930521965027,13.27927017211914,11.5103178024292,0.1048518642783165,0.39452123641967773
Corn omelette/omlet,166.92759704589844,1.5704118013381958,11.371248245239258,12.89288330078125,0.4089575409889221,0.021338481456041336
Cajun chicken,184.9423065185547,1.9431791305541992,12.691536903381348,13.98684310913086,1.0968283414840698,0.887738823890686
Paaner do pyaza,127.70478057861328,3.4062819480895996,4.215830326080322,10.870146751403809,2.1970484256744385,0.8370941281318665
Cabbage manchurian (Pattagobhi manchurian),224.2626190185547,4.848986625671387,0.6360360383987427,22.484838485717773,0.3337308466434479,0.37194082140922546
Gobi 65,278.29315185546875,3.5923678874969482,0.5613018274307251,29.109731674194336,0.28911104798316956,0.570992648601532
Paneer lababdar,105.47611999511719,3.3675763607025146,3.983811855316162,8.464692115783691,1.9636380672454834,1.1574817895889282
Roasted cauliflower steak,78.6754150390625,2.0246100425720215,2.0476601123809814,6.697648525238037,0.44335272908210754,3.532386541366577
Sauteed radishes with green beans,94.32460021972656,6.036933898925781,2.4131810665130615,6.608610153198242,1.777389645576477,3.5188987255096436
Garlic chutney/Poondu chutney (Lahasun ki chutney),255.508056640625,20.43686294555664,3.336231231689453,17.551773071289062,13.359962463378906,5.146976470947266
Schezwan chutney,205.1857452392578,10.791571617126465,3.3259973526000977,17.722034454345703,5.656063556671143,5.7224040031433105
Onion chutney (Pyaaz ki chutney/Vengaya chutney),143.93809509277344,13.519841194152832,2.9694440364837646,8.380476951599121,6.804988384246826,4.601819038391113
Dates chutney (Khajoor ki chutney),103.57244110107422,21.691532135009766,1.068406581878662,1.1223781108856201,18.67667007446289,3.411778450012207
Chicken salad,338.1940612792969,1.3028947114944458,15.32790470123291,30.256547927856445,0.9619534611701965,1.9957489967346191
Macaroni salad,262.1925964355469,21.628450393676758,5.015699863433838,17.782337188720703,3.726341485977173,0.555027186870575
Cabbage raita (Pattagobhi raita),84.83695983886719,5.247120380401611,3.2444281578063965,5.759586334228516,4.214109420776367,0.9255675077438354
Pomegranate raita (Anaar ka raita),72.6445083618164,7.151958465576172,4.047695159912109,3.238284111022949,7.012253284454346,0.5999307036399841
Onion raita (Pyaaz ka raita),71.55741119384766,7.862971305847168,4.8553996086120605,2.4252395629882812,7.069936275482178,0.6479872465133667
Green chilli raita (Hari mirch ka raita),77.12936401367188,7.6609368324279785,5.578923225402832,2.9244089126586914,7.493175983428955,0.2587241530418396
Kale salad,177.7139434814453,5.0063252449035645,4.855113506317139,15.32857894897461,3.3063366413116455,1.3593477010726929
Spinach and paneer souffle ,186.19473266601562,9.640643119812012,7.561341285705566,13.49350357055664,2.805609703063965,1.068436861038208
Masala souffle ,123.5146484375,8.020496368408203,6.383276462554932,7.365000247955322,1.836639165878296,1.2420134544372559
Chicken and cheese souffle,182.354248046875,3.4660613536834717,9.068145751953125,14.738247871398926,2.4645779132843018,0.2564961612224579
Tamarind chutney (Chintapandu pachadi/Puli chutney),109.14761352539062,25.06587791442871,0.8776803612709045,0.4835139811038971,22.84941291809082,1.6482878923416138
Pav bhaji masala,230.46640014648438,29.148942947387695,9.129295349121094,10.964405059814453,1.4812334775924683,24.304845809936523
Green chutney,79.41742706298828,10.008160591125488,5.423238754272461,1.6046245098114014,0.918391227722168,5.836636066436768
Sago khitchdi/khichri (Sabudana khitchdi/khichri),187.1644744873047,22.413801193237305,2.721275806427002,10.101280212402344,1.0335208177566528,1.8236956596374512
Gram flour chilla/cheela (Besan chilla/cheela),135.9300994873047,21.02887725830078,7.802441120147705,2.852105140686035,1.8686106204986572,4.2509002685546875
Vegetable namkeen jave,112.23060607910156,18.97719955444336,2.930877923965454,2.5060160160064697,1.0416624546051025,2.8592631816864014
Khakhra,178.4959716796875,27.66258430480957,4.775326251983643,5.3191657066345215,0.8809743523597717,5.433740615844727
Moong bean dosa (Pesarattu),285.9556884765625,31.906055450439453,12.318492889404297,11.665361404418945,2.9005160331726074,6.040430545806885
Methi thepla,346.1560974121094,41.339027404785156,8.980030059814453,15.945419311523438,2.9823226928710938,7.560302734375
Rice puttu (Ari puttu),81.98186492919922,11.821471214294434,1.260176181793213,3.125922441482544,0.3299214541912079,0.7560105323791504
Buckwheat pancake (Khura),263.2983093261719,27.277254104614258,2.9074223041534424,16.432849884033203,0.6405746340751648,0.5591700077056885
Quinoa khichdi/khichri,64.01083374023438,8.831241607666016,3.178802013397217,1.591099739074707,0.6878358125686646,2.576716423034668
Khakhra chaat,358.6632995605469,16.642343521118164,4.5239996910095215,30.647899627685547,3.2619199752807617,3.041581869125366
Banana appam,469.8054504394531,20.057649612426758,1.1678863763809204,42.527591705322266,9.94823932647705,0.6738700270652771
Veg manchurian,585.6408081054688,6.818906784057617,0.889366090297699,61.65210723876953,0.7571099996566772,1.1610925197601318
Pav bhaji,96.52545928955078,11.993011474609375,2.660388708114624,4.317642688751221,2.0570600032806396,1.9795962572097778
Rice murukku,593.989990234375,33.2929573059082,5.414796352386475,48.2248420715332,0.1703379601240158,2.182837963104248
Bhel puri ,509.886962890625,16.467708587646484,3.5175111293792725,47.91156768798828,3.4082601070404053,2.2402548789978027
Semolina dhokla (Suji/Rava dhokla),194.91468811035156,30.864978790283203,5.435585975646973,5.2013959884643555,1.847110629081726,5.1176629066467285
Spicy corn chaat ,479.799072265625,11.446920394897461,4.6070170402526855,46.551841735839844,0.9480851292610168,2.1678731441497803
Jackfruit fritters (Ponsa mulik/Kathal ka pakora),597.7876586914062,24.002283096313477,2.3409385681152344,54.40557861328125,11.48095989227295,1.5007253885269165
Banana chips (Kele ke chips),665.6660766601562,7.322083950042725,0.36683785915374756,70.45634460449219,4.372707366943359,0.6485693454742432
Wheat cake,314.6291809082031,41.13339614868164,4.789560317993164,14.950458526611328,25.787090301513672,2.762955904006958
Mango cheesecake,152.45855712890625,20.06123161315918,2.3884427547454834,7.303961277008057,15.359848976135254,1.1448510885238647
Carrot cake (Gajar ka cake),255.58706665039062,35.9842414855957,5.599839687347412,10.270025253295898,23.95684814453125,2.9345622062683105
Semolina cake (Suji/Rava cake),374.14044189453125,31.32412338256836,6.58126163482666,25.17984962463379,18.8614501953125,5.371186256408691
Finger millet cake (Ragi cake),279.4615173339844,38.93222427368164,3.9558770656585693,12.266904830932617,24.75986099243164,2.353050708770752
Honey cake,333.59320068359375,49.04077911376953,3.0776593685150146,14.702841758728027,33.4337158203125,0.5058419108390808
Almond cardamom cake (Badam elaichi cake),356.34796142578125,34.53158187866211,7.177490234375,21.355758666992188,18.057777404785156,2.348621129989624
Tutti frutti cake,347.7215881347656,52.93681335449219,4.490680694580078,12.682251930236816,28.084644317626953,0.8459770083427429
Ham and Bean soup,96.0418930053711,4.176568984985352,10.607390403747559,4.150700569152832,1.4349042177200317,0.5431236028671265
Whey soup,68.91048431396484,6.2591962814331055,3.4547104835510254,3.3377671241760254,5.867488861083984,0.8394663333892822
Bottle gourd soup (Ghiya/Lauki soup),23.048173904418945,1.1608973741531372,0.45370611548423767,1.7946178913116455,0.38852378726005554,0.9585292339324951
Baked potato soup,147.0542449951172,5.851165294647217,5.732051372528076,11.208162307739258,3.4383676052093506,0.29876479506492615
Pumpkin soup,40.04545211791992,2.0762312412261963,0.4700942039489746,3.201167106628418,1.469531536102295,1.1907851696014404
Sweet corn soup,32.245758056640625,3.5647780895233154,0.9903046488761902,1.632310152053833,0.8957120776176453,0.3113521337509155
Paneer soup,47.85079574584961,2.424072742462158,3.2219648361206055,2.8007285594940186,1.977347493171692,0.28027835488319397
Curried Cauliflower soup,37.3232421875,3.1168854236602783,6.715078353881836,9.773260116577148,1.7909719944000244,2.3384039402008057
Millet soup,55.993324279785156,8.220386505126953,11.262971878051758,12.56999397277832,1.453009843826294,2.8229727745056152
Lemon coriander soup,108.06228637695312,10.31631851196289,2.2682912349700928,6.258704662322998,2.195164680480957,6.769292831420898
Garlic soup,194.85838317871094,6.985138893127441,2.3835415840148926,17.61923599243164,2.3867361545562744,1.6631944179534912
Dal makhani,74.04019927978516,7.9594902992248535,3.3151679039001465,3.063302993774414,0.7979497909545898,2.271136522293091
Dalma,118.9263687133789,15.042756080627441,4.908376216888428,4.58409309387207,3.0963120460510254,2.159248113632202
Split bengal gram dal (Channa dal),99.6711654663086,9.994173049926758,4.151535987854004,4.622377872467041,0.9755985736846924,3.7171425819396973
Horsegram dal (Kulthi dal) ,55.64741134643555,8.206653594970703,2.9093685150146484,1.134617567062378,0.7221468091011047,1.5217235088348389
Panchmel dal,111.22245025634766,10.708924293518066,4.625019073486328,5.355630397796631,0.746546745300293,3.1967275142669678
Dal dhokli,68.73714447021484,8.545230865478516,2.957137107849121,2.4705216884613037,1.1223342418670654,1.8612905740737915
Gujarati handvo ,207.08944702148438,31.855331420898438,8.239668846130371,4.8008952140808105,2.510761260986328,4.954425811767578
Sev (Omapodi/Karapusa),609.1427612304688,12.869951248168945,5.116390705108643,60.076416015625,0.5254898071289062,2.3469502925872803
Papdi,708.9610595703125,12.893328666687012,1.8294638395309448,72.11148071289062,0.3131486177444458,0.5640878081321716
Jowar dosa,294.3470153808594,40.53221130371094,8.503503799438477,10.27633285522461,0.5922584533691406,5.561932563781738
Bread roll,435.45611572265625,16.117511749267578,2.8546462059020996,40.24937438964844,0.9438027143478394,1.446118712425232
